quantity,value
label,results_eft68_c6f20_c8f40_f776p31_mh125_Glauber_C6p63727_Lambda2000
model_parameters.c6_over_f2_TeV2,0.0
model_parameters.c8_over_f4_TeV4,0.0
model_parameters.f_GeV,776.3099704696897
model_parameters.m_h,125.0
model_parameters.v,246.0
model_parameters.m_w,80.36
model_parameters.m_z,91.19
model_parameters.m_t,173.1
model_parameters.use_glauber_measure,True
model_parameters.C_glauber,6.637272727272728
model_parameters.Lambda_glauber,2000.0
derived_tree_coefficients.glauber_scheme,counterterm_subtracted
derived_tree_coefficients.lambda_tree,0.12909808976138543
derived_tree_coefficients.mu2_tree_GeV2,7812.5
derived_tree_coefficients.a0_mean_field,0.3998252334093464
derived_tree_coefficients.glauber_t0,0.1004152990909091
derived_tree_coefficients.glauber_lambda_shift,0.0
derived_tree_coefficients.glauber_mu2_shift_after_lambda_GeV2,0.0
derived_tree_coefficients.lambda_tree_raw_glauber_equivalent,-1.2498104719034278
derived_tree_coefficients.mu2_tree_raw_glauber_equivalent_GeV2,671929.5707718955
derived_tree_coefficients.combo_TeV2,0.0
scan_parameters.T_min,1.0
scan_parameters.T_max,250.0
scan_parameters.phi_scan_range,"(-10.0, 776.3099704696897)"
scan_parameters.n_phi_scan,1200
scan_parameters.n_T_seeds,3
scan_parameters.deltaX_target,0.1
scan_parameters.x_eps,0.001
scan_parameters.T_eps,0.01
scan_parameters.deriv_order,4
scan_parameters.phitol,0.0001
scan_parameters.overlapAngle,45.0
scan_parameters.Tn_Ttol,0.01
scan_parameters.Tn_maxiter,160
scan_parameters.include_zeroT_loops,True
scan_parameters.include_scalar_loops,True
scan_parameters.include_thermal,True
scan_parameters.include_scalar_thermal,True
scan_parameters.include_daisy,False
scan_parameters.renormalize_zeroT_loops,True
scan_parameters.thermal_approx,spline
key_temperatures.Tn,60.66794249826792
key_temperatures.Tc,80.58513759852816
key_temperatures.Ts_false,41.69156054686981
key_temperatures.Ts_true,93.0512148437497
key_temperatures.S_at_Tn,8494.638233626514
key_temperatures.S_over_Tn,140.01856472830008
key_temperatures.false_phase_key,1
key_temperatures.true_phase_key,0
key_temperatures.phi_false_Tn,-0.0013454696605690133
key_temperatures.phi_true_Tn,239.42044881186916
key_temperatures.vTn_over_Tn,3.9464079207681166
key_temperatures.Tc_minus_Tn_over_Tc,0.24715717679216345
gw_scales.gw_T_star_GeV,60.66794249826792
gw_scales.gw_alpha,0.07505558369047954
gw_scales.gw_beta_over_H,644.3708143694878
gw_scales.gw_v_w,1.0
gw_scales.gw_g_star,106.75
gw_peaks.sw.f_peak_mHz,7.525992880893312
gw_peaks.sw.f_peak_Hz,0.007525992880893312
